"","conference","hoopr","FGM_off","FGA_off","3PTM_off","3PTA_off","FTM_off","FTA_off","OREB_off","DREB_off","REB_off","AST_off","STL_off","BLK_off","TO_off","PF_off","PTS_off","result_off","FGM_def","FGA_def","3PTM_def","3PTA_def","FTM_def","FTA_def","OREB_def","DREB_def","REB_def","AST_def","STL_def","BLK_def","TO_def","PF_def","PTS_def","result_def","year","Team","Conference","power_conf"
"82","CAA","Elon",-0.0213947737260685,-0.00673282783227935,0.0124253514464983,0.0447424253396785,-0.0195906783424007,-0.029974766480776,-0.00802951755850736,-0.0016117259781575,-0.00964124353666486,-0.00733803442336054,-0.0224833759016744,-0.0107183267400364,0.0118922075253134,0.0563081265644512,-0.0499548743480395,0.7,0.01647862117763,0.0284547502968401,0.00138968915998484,0.0108158710806309,-0.0781384821457865,-0.0940377146817338,0.00259989592892848,-0.0244116874022013,-0.0218117914732728,0.0104332866831249,-0.0130813185035421,-0.000709301790567017,0.0155217400920513,-0.022852886584565,-0.0437915506305416,0.7,"2021-22","Elon","CAA",FALSE
"83","Southern","East Tennessee State",0.0251899092526856,0.0474987470328467,0.0139072283467426,0.0261273830787363,-0.0376887193320342,-0.0473096905586547,0.0209011815303889,-0.00291308937415719,0.0179880921562317,0.000567784379822065,0.00175312536038878,-0.00290469949974141,-0.00578130165664974,-0.0112002807043937,0.0265983275200796,0.6,-0.0180154762079615,-0.0333911257728147,-0.0104946927663332,-0.0409652438735223,0.0135021324014901,0.013786649727049,-0.0156695608397826,0.00640499229531981,-0.0092645685444628,-0.0184000658578347,0.00521145740316699,0.00486350282695364,0.0116554390531306,0.0156072877214247,-0.0329767855556156,0.6,"2021-22","East Tennessee State","Southern",FALSE
"84","MVC","Evansville",-0.0518812402545674,-0.033349877977673,0.0155944996209279,0.0606459713753595,-0.0320912338996639,-0.0374213999740003,-0.0560989981996572,-0.0236595939453313,-0.0797585921449885,-0.0189954764689918,-0.00182183535174954,-0.013433042426875,-0.0062837042334241,-0.00860150014761028,-0.120293047949783,0.620689655172414,-0.0243103907688348,0.0296122528240043,0.0108809887220049,0.0655666961471355,-0.00129190306002585,0.000686822867906974,0.032867668581241,-0.0665219252911149,-0.033654256709874,0.00448307752953663,0.0103877624887612,0.00771248096378898,0.00295321369535765,0.000186154903878681,-0.0390316958756905,0.642857142857143,"2021-22","Evansville","MVC",FALSE
"85","MAAC","Fairfield",0.00590440198563282,0.0316800814879054,0.0121735401344371,0.0324403578885205,-0.0278201602033889,-0.0350209339592799,0.00045246068866568,0.00805981403478088,0.00851227472344658,-0.018263097350698,-0.01234566058483,-0.00766000325017423,-0.0158184098571566,-0.00404764508021499,-0.00383781609768615,0.40625,-0.00821677416909695,-0.00985475485714908,0.0188455161490428,0.0492551430312554,0.00409631005313016,-0.00147417154367908,0.00364217242432676,-0.014540678112321,-0.0108985056879942,0.0272867486005153,0.0142757721733869,-0.00563233555338168,0.0141455627606946,-0.00353182863835306,0.00650827786397904,0.40625,"2021-22","Fairfield","MAAC",FALSE
"86","NEC","Fairleigh Dickinson",-0.0337493280305021,-0.00306303127217135,-0.00777302932243764,-0.011215317503988,-0.0125400103749168,-0.0182699313803272,-0.00410127553762691,-0.0530263878713872,-0.0571276634090141,-0.0273135220948757,-0.00407386797286738,-0.00865313731139929,0.0070005255418884,0.020758955457145,-0.0878116957583586,0.384615384615385,-0.0356261866104682,0.00483086135715084,0.000700203951828677,0.0172933808576075,-0.0325889605354972,-0.0473995971870604,-0.0134303513609208,-0.0197891544807252,-0.033219505841646,-0.0378739685557003,0.00744959829893048,-0.00741722447254859,0.002594610044235,0.0146360374606773,-0.103141129804605,0.4,"2021-22","Fairleigh Dickinson","NEC",FALSE
"87","A-Sun","Florida Gulf Coast",0.00593354306852636,-0.00418948236733357,0.0266825441002036,0.0621796527418474,-0.0142969561261119,-0.0111075279621089,0.00381518828473854,0.0116002922342964,0.0154154805190349,0.0181731501834811,-0.00686996140656701,0.0218934310733378,0.0128919829554001,-0.0304238734036834,0.0242526741111444,0.40625,-0.0169832431165328,-0.0413203569069109,0.00520554159237002,0.00470913178509706,0.0233797832068628,0.0223154497496565,-0.00467900318017144,0.019303516270439,0.0146245130902675,-0.000419064155437092,-0.00197573657895831,0.0130568722112421,0.0268225558368906,0.0161700519087395,-0.00538116143383288,0.40625,"2021-22","Florida Gulf Coast","A-Sun",FALSE
"88","C-USA","Florida International",-0.0247794119270664,-0.00999786663114422,0.0194076302861738,0.0645633770500967,-0.0275697252619448,-0.0349662451405208,-0.00477776951590158,-0.00952624088481885,-0.0143040104007204,-0.00233261176153395,-0.0100214362718091,0.0090459262301343,0.0206052449770718,-0.0126246093560015,-0.0577838653568292,0.433333333333333,0.00190150758649873,-0.00589515007626914,-0.00445792879588587,-0.0142521084534929,-0.0115689240562821,-0.0134173041748694,-0.0121987244497463,-0.0088276730064171,-0.0210263974561634,-0.00992417942719107,-0.0080640663476606,0.00365668522109151,-0.000399960536534622,0.0166085750124347,-0.0121645088073683,0.433333333333333,"2021-22","Florida International","C-USA",FALSE
"89","C-USA","Florida Atlantic",0.0159718485402414,0.00219485297517599,0.0154935439066574,0.0327772957856649,-0.00872688844948591,-0.0133518715468472,0.00735198400565914,-0.00557397536880567,0.00177800863685347,-0.00366170912991958,0.00860404667269998,-0.00118483238208889,0.0110319545110959,0.0155111791007146,0.0387103525376543,0.387096774193548,0.0113774545237064,0.0297805497623385,0.007233849557519,0.0476836968981879,-0.00137919268535551,-0.0105829358262892,0.0120499273228278,0.0295742188179912,0.041624146140819,0.0332490119739033,0.0067383298047232,0.00915055285277186,-0.0130741306759435,-0.000706904787800194,0.0276732020129925,0.387096774193548,"2021-22","Florida Atlantic","C-USA",FALSE
"90","SEC","Florida",0.00698626116976347,0.0127479030330708,0.0162685098802416,0.0741667593858809,0.0238158191607401,0.026654524675779,0.0180509508132321,-0.017772782648325,0.00027816816490718,0.00486407982949373,0.02174474712491,0.0253033882974524,-0.00642494307718147,-0.00969201400731936,0.0540568513805087,0.588235294117647,0.00182926181683932,0.0111681704964563,0.0126498470384129,0.0370677010214396,0.0182949270033212,0.0180830899459036,-0.00831851017064298,0.00789446278858411,-0.000424047382058885,0.0142238734862924,-0.0100119297311829,0.0184397911132075,-0.0274432402432968,-0.0198987977266347,0.0346032976754128,0.588235294117647,"2021-22","Florida","SEC",TRUE
"91","SWAC","Florida A&M",-0.0106950261011775,0.00322452966844401,-0.029987415604998,-0.0697589980985324,-0.0222974486426013,-0.0322294996017469,-0.0197686601179728,-0.0201544410097045,-0.0399231011276773,-0.0150888034225668,-0.0099763296138367,-0.00567323120801577,-0.00881220996164812,0.0197120324248486,-0.0736749164499543,0.428571428571429,-0.00508775468190044,-0.0189527532988899,-0.0127811683767731,-0.0254347371070995,-0.0366328302773484,-0.0648503487270127,-0.0416634071355496,-0.0316280882362434,-0.073291495371793,-0.0130312666573183,0.00950009653264718,0.010352866620874,0.00582349960322589,0.0132865342992357,-0.0595895080179224,0.428571428571429,"2021-22","Florida A&M","SWAC",FALSE
"92","ACC","Florida State",-0.00193528489819351,-0.000346628894170006,-0.0150099374649161,-0.0380129615635934,0.0150993076976884,0.0259844401200691,0.0189358959065205,-0.0185822574527653,0.000353638453755191,0.00603864858424184,0.0280522581720208,0.0213868707658739,0.00784937114786012,-0.000700199339646247,-0.00378119956361475,0.612903225806452,0.0153564811231067,0.020738141184555,-0.0160654286798649,-0.0238073771933431,0.00545832919358472,0.00105875666564354,-0.0135032432738938,0.0162071076507479,0.00270386437685417,-0.00168264761368395,0.00854702838748913,0.006111363708994,-0.034707237391332,-0.00341913297535882,0.0201058627599333,0.612903225806452,"2021-22","Florida State","ACC",TRUE
"93","A-10","Fordham",-0.0424109508685294,0.000269611807310021,-0.00267767582575183,0.0407324636935804,0.00493532823215938,0.00214311969600574,0.00692132363448303,0.0149555029663816,0.0218768266008646,-0.0283163747904126,0.0135754290456796,0.00647344995746489,0.00570873916093048,0.0165169023200619,-0.0826279010690757,0.516129032258065,0.0258125914616719,0.026367492548423,0.024300427621532,0.0431446256082785,0.00351196652658559,-0.0038796238689763,0.00497157908294184,-0.033293457548367,-0.0283218784654252,0.0232954602473404,0.0121003731969757,0.00212687637457332,-0.0196888789631316,-0.0101222540207262,0.0795015583172785,0.516129032258065,"2021-22","Fordham","A-10",FALSE
"94","MWC","Fresno State",0.00293455047817251,-0.00174251791587614,0.00464300906457106,0.0196845146464858,0.00742910125661721,0.0110263334861511,0.0022300028001302,0.0268138335329722,0.0290438363331024,0.00527993161172351,0.00816757634615761,-0.00100316453629224,-0.000879066017900106,-0.0100488239109412,0.0178777321516916,0.515151515151515,0.0318881488492067,0.0175234563549932,-0.00377557334608589,-0.029564452754375,0.0270464235166779,0.0323454494430656,0.0188105897884827,0.0117814518147553,0.030592041603238,0.0170606962137026,0.000674386679544532,0.0121419709066402,-0.0129448643214594,-0.00934020378201897,0.0870728769276101,0.53125,"2021-22","Fresno State","MWC",FALSE
