,date,away_team,away_odds_ml,home_team,home_odds_ml,year,exp_win_away,exp_win_home,exp_value_away,exp_value_home,result,bet,return,expected_return,prediction_correct,exp_win_away_recent,exp_win_home_recent,exp_value_away_recent,exp_value_home_recent,bet_recent,return_recent,expected_return_recent,exp_win_away_nn,exp_win_home_nn,exp_value_away_nn,exp_value_home_nn,bet_nn,return_nn,expected_return_nn,game_time,N,home_point_spread,home_odds_spread,away_point_spread,away_odds_spread
1,02-04-2022,Western Carolina,500,VMI,-700,2021-22,0.07400000000000001,0.924,-0.556,0.055999999999999994,2,5.6,0.8,0.3136,,,,,,,,,,,,,,,,,,,,,
2,02-04-2022,St. Bonaventure,155,Richmond,-175,2021-22,0.32,0.677,-0.184,0.0639,2,6.39,3.6514,0.4083,,,,,,,,,,,,,,,,,,,,,
3,02-04-2022,Miami (OH),250,Akron,-300,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4,02-04-2022,Princeton,-140,Cornell,120,2021-22,0.534,0.462,-0.0846,0.0164,2,1.64,1.968,0.0269,,,,,,,,,,,,,,,,,,,,,
5,02-04-2022,Green Bay,550,Cleveland State,-800,2021-22,0.055999999999999994,0.948,-0.636,0.0665,2,6.65,0.8313,0.4422,,,,,,,,,,,,,,,,,,,,,
6,02-04-2022,Pennsylvania,-450,Columbia,340,2021-22,0.746,0.24600000000000002,-0.0882,0.0824,1,8.24,-8.24,0.679,,,,,,,,,,,,,,,,,,,,,
7,02-04-2022,Creighton,220,Seton Hall,-260,2021-22,0.221,0.7809999999999999,-0.2928,0.0814,2,8.14,3.1308,0.6626,,,,,,,,,,,,,,,,,,,,,
8,02-04-2022,Rider,160,Siena,-180,2021-22,0.235,0.762,-0.389,0.1853,1,18.53,-18.53,3.4336,,,,,,,,,,,,,,,,,,,,,
9,02-04-2022,Quinnipiac,210,Saint Peter's,-250,2021-22,0.225,0.779,-0.3025,0.0906,2,9.06,3.624,0.8208,,,,,,,,,,,,,,,,,,,,,
10,02-04-2022,Manhattan,200,Niagara,-240,2021-22,0.203,0.8,-0.391,0.1333,2,13.33,5.5542,1.7769,,,,,,,,,,,,,,,,,,,,,
11,02-04-2022,Harvard,145,Brown,-165,2021-22,0.294,0.711,-0.2797,0.1419,1,14.19,-14.19,2.0136,,,,,,,,,,,,,,,,,,,,,
12,02-04-2022,Fairfield,210,Monmouth,-250,2021-22,0.23399999999999999,0.769,-0.2746,0.0766,2,7.66,3.064,0.5868,,,,,,,,,,,,,,,,,,,,,
13,02-04-2022,Iona,-700,Canisius,500,2021-22,0.922,0.08199999999999999,0.0537,-0.508,1,5.37,0.7671,0.2884,,,,,,,,,,,,,,,,,,,,,
14,02-04-2022,Milwaukee,200,Purdue Fort Wayne,-240,2021-22,0.198,0.802,-0.406,0.1362,2,13.62,5.675,1.855,,,,,,,,,,,,,,,,,,,,,
15,02-04-2022,San Diego State,130,Colorado State,-150,2021-22,0.40299999999999997,0.609,-0.0731,0.015,2,1.5,1.0,0.0225,,,,,,,,,,,,,,,,,,,,,
16,02-04-2022,Toledo,-370,Ball State,285,2021-22,0.8809999999999999,0.11900000000000001,0.1191,-0.5418,2,11.91,-11.91,1.4185,,,,,,,,,,,,,,,,,,,,,
17,02-04-2022,Nevada,340,Fresno State,-450,2021-22,0.132,0.868,-0.4192,0.0609,2,6.09,1.3533,0.3709,,,,,,,,,,,,,,,,,,,,,
18,02-04-2022,Detroit Mercy,155,Wright State,-175,2021-22,0.23199999999999998,0.765,-0.4084,0.2021,2,20.21,11.5486,4.0844,,,,,,,,,,,,,,,,,,,,,
19,02-04-2022,Oakland,-165,Northern Kentucky,145,2021-22,0.675,0.325,0.0841,-0.2038,2,8.41,-8.41,0.7073,,,,,,,,,,,,,,,,,,,,,
0,02-05-2022,Oklahoma,120,Oklahoma State,-140,2021-22,0.27899999999999997,0.72,-0.3862,0.2343,2,23.43,16.7357,5.4896,,,,,,,,,,,,,,,,,,,,,
1,02-05-2022,UNC Greensboro,500,Furman,-700,2021-22,0.105,0.894,-0.37,0.0217,1,2.17,-2.17,0.0471,,,,,,,,,,,,,,,,,,,,,
2,02-05-2022,Illinois,-125,Indiana,105,2021-22,0.325,0.677,-0.415,0.3879,1,38.79,-38.79,15.0466,,,,,,,,,,,,,,,,,,,,,
3,02-05-2022,Mercer,475,Chattanooga,-650,2021-22,0.043,0.9590000000000001,-0.7528,0.1065,2,10.65,1.6385,1.1342,,,,,,,,,,,,,,,,,,,,,
4,02-05-2022,Wake Forest,115,Florida State,-135,2021-22,0.561,0.4370000000000001,0.2062,-0.2393,1,20.62,23.713,4.2518,,,,,,,,,,,,,,,,,,,,,
5,02-05-2022,St. John's,-125,Butler,105,2021-22,0.659,0.34700000000000003,0.1862,-0.2887,1,18.62,14.896,3.467,,,,,,,,,,,,,,,,,,,,,
6,02-05-2022,Connecticut,170,Villanova,-190,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
7,02-05-2022,Robert Morris,-400,Indiana-Purdue,310,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
8,02-05-2022,Samford,-140,The Citadel,120,2021-22,0.281,0.72,-0.5183,0.584,2,58.4,70.08,34.1056,,,,,,,,,,,,,,,,,,,,,
9,02-05-2022,Fordham,190,Saint Joseph's,-220,2021-22,0.371,0.625,0.0759,-0.0909,2,7.59,-7.59,0.5761,,,,,,,,,,,,,,,,,,,,,
10,02-05-2022,Auburn,-2000,Georgia,1000,2021-22,0.9440000000000001,0.059000000000000004,-0.0088,-0.35100000000000003,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
11,02-05-2022,Northwestern,-160,Nebraska,140,2021-22,0.635,0.35700000000000004,0.0319,-0.1432,1,3.19,1.9937,0.1018,,,,,,,,,,,,,,,,,,,,,
12,02-05-2022,Tennessee,-310,South Carolina,250,2021-22,0.795,0.21,0.0515,-0.265,1,5.15,1.6613,0.2652,,,,,,,,,,,,,,,,,,,,,
13,02-05-2022,East Tennessee State,300,Wofford,-360,2021-22,0.168,0.833,-0.32799999999999996,0.0644,2,6.44,1.7889,0.4147,,,,,,,,,,,,,,,,,,,,,
14,02-05-2022,Eastern Michigan,400,Kent State,-500,2021-22,0.175,0.833,-0.125,-0.0004,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
15,02-05-2022,Western Michigan,1400,Ohio,-4000,2021-22,0.012,0.988,-0.82,0.0127,2,1.27,0.0318,0.0161,,,,,,,,,,,,,,,,,,,,,
16,02-05-2022,Dayton,165,Saint Louis,-185,2021-22,0.331,0.6729999999999999,-0.1229,0.0368,2,3.68,1.9892,0.1354,,,,,,,,,,,,,,,,,,,,,
17,02-05-2022,James Madison,270,Hofstra,-330,2021-22,0.215,0.782,-0.2045,0.019,2,1.9,0.5758,0.0361,,,,,,,,,,,,,,,,,,,,,
18,02-05-2022,DePaul,700,Xavier,-1100,2021-22,0.078,0.9229999999999999,-0.376,0.0069,1,0.69,-0.69,0.0048,,,,,,,,,,,,,,,,,,,,,
19,02-05-2022,Texas Tech,-180,West Virginia,160,2021-22,0.7,0.308,0.0889,-0.1992,1,8.89,4.9389,0.7903,,,,,,,,,,,,,,,,,,,,,
20,02-05-2022,Omaha,135,North Dakota,-155,2021-22,0.268,0.733,-0.3702,0.2059,2,20.59,13.2839,4.2395,,,,,,,,,,,,,,,,,,,,,
21,02-05-2022,Iowa State,330,Texas,-400,2021-22,0.23399999999999999,0.7759999999999999,0.0062,-0.03,2,0.62,-0.62,0.0038,,,,,,,,,,,,,,,,,,,,,
22,02-05-2022,Denver,525,North Dakota State,-750,2021-22,0.235,0.7709999999999999,0.4687,-0.1262,2,46.87,-46.87,21.968000000000004,,,,,,,,,,,,,,,,,,,,,
23,02-05-2022,Louisville,250,Syracuse,-300,2021-22,0.188,0.802,-0.342,0.0693,2,6.93,2.31,0.4802,,,,,,,,,,,,,,,,,,,,,
24,02-05-2022,Davidson,-500,George Washington,400,2021-22,0.841,0.16,0.0092,-0.2,1,0.92,0.184,0.0085,,,,,,,,,,,,,,,,,,,,,
25,02-05-2022,George Mason,-210,La Salle,180,2021-22,0.73,0.26899999999999996,0.0776,-0.2468,2,7.76,-7.76,0.6022,,,,,,,,,,,,,,,,,,,,,
26,02-05-2022,Massachusetts,250,Rhode Island,-300,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
27,02-05-2022,Bradley,-320,Evansville,260,2021-22,0.8959999999999999,0.10300000000000001,0.17600000000000002,-0.6292,1,17.6,5.5,3.0976,,,,,,,,,,,,,,,,,,,,,
28,02-05-2022,Youngstown State,120,UIC,-140,2021-22,0.626,0.38,0.3772,-0.3486,1,37.72,45.264,14.228,,,,,,,,,,,,,,,,,,,,,
29,02-05-2022,South Alabama,135,Georgia State,-155,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
30,02-05-2022,Clemson,-140,Georgia Tech,120,2021-22,0.632,0.364,0.0834,-0.1992,2,8.34,-8.34,0.6956,,,,,,,,,,,,,,,,,,,,,
31,02-05-2022,Tulsa,145,Temple,-165,2021-22,0.207,0.795,-0.4929,0.2768,2,27.68,16.7758,7.6618,,,,,,,,,,,,,,,,,,,,,
32,02-05-2022,Towson,-210,Northeastern,180,2021-22,0.758,0.244,0.11900000000000001,-0.3168,2,11.9,-11.9,1.4161,,,,,,,,,,,,,,,,,,,,,
33,02-05-2022,East Carolina,270,Tulane,-330,2021-22,0.18899999999999997,0.8059999999999999,-0.3007,0.0502,2,5.02,1.5212,0.252,,,,,,,,,,,,,,,,,,,,,
34,02-05-2022,Michigan,400,Purdue,-500,2021-22,0.07,0.93,-0.65,0.11599999999999999,2,11.6,2.32,1.3456,,,,,,,,,,,,,,,,,,,,,
35,02-05-2022,UTEP,125,Rice,-145,2021-22,0.373,0.622,-0.1608,0.051,1,5.1,-5.1,0.2601,,,,,,,,,,,,,,,,,,,,,
36,02-05-2022,Ul Monroe,-130,Arkansas-Little Rock,110,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
37,02-05-2022,Notre Dame,-105,NC State,-115,2021-22,0.496,0.498,-0.0316,-0.069,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
38,02-05-2022,Utah Valley,130,Sam Houston State,-150,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
39,02-05-2022,Ole Miss,330,Florida,-400,2021-22,0.14300000000000002,0.8590000000000001,-0.3851,0.0737,2,7.37,1.8425,0.5432,,,,,,,,,,,,,,,,,,,,,
40,02-05-2022,Troy,105,Georgia Southern,-125,2021-22,0.345,0.653,-0.2928,0.1754,1,17.54,-17.54,3.0765,,,,,,,,,,,,,,,,,,,,,
41,02-05-2022,UT Rio Grande Valley,475,Abilene Christian,-650,2021-22,0.092,0.912,-0.47100000000000003,0.0523,2,5.23,0.8046,0.2735,,,,,,,,,,,,,,,,,,,,,
42,02-05-2022,Marshall,120,Charlotte,-140,2021-22,0.31,0.6920000000000001,-0.318,0.1863,2,18.63,13.3071,3.4708,,,,,,,,,,,,,,,,,,,,,
43,02-05-2022,Northern Colorado,-220,Northern Arizona,190,2021-22,0.774,0.221,0.1258,-0.3591,1,12.58,5.7182,1.5826,,,,,,,,,,,,,,,,,,,,,
44,02-05-2022,UNC Wilmington,-240,William & Mary,200,2021-22,0.743,0.266,0.0526,-0.20199999999999999,1,5.26,2.1917,0.2767,,,,,,,,,,,,,,,,,,,,,
45,02-05-2022,Baylor,125,Kansas,-145,2021-22,0.344,0.652,-0.226,0.1017,2,10.17,7.0138,1.0343,,,,,,,,,,,,,,,,,,,,,
46,02-05-2022,Duquesne,500,VCU,-700,2021-22,0.048,0.9540000000000001,-0.7120000000000001,0.0903,2,9.03,1.29,0.8154,,,,,,,,,,,,,,,,,,,,,
47,02-05-2022,Middle Tennessee,475,UAB,-650,2021-22,0.11,0.895,-0.3675,0.0327,2,3.27,0.5031,0.1069,,,,,,,,,,,,,,,,,,,,,
48,02-05-2022,Charleston,-165,Elon,145,2021-22,0.693,0.315,0.113,-0.2283,1,11.3,6.8485,1.2769,,,,,,,,,,,,,,,,,,,,,
49,02-05-2022,Austin Peay,500,Morehead State,-700,2021-22,0.06,0.94,-0.64,0.0743,2,7.43,1.0614,0.552,,,,,,,,,,,,,,,,,,,,,
50,02-05-2022,Missouri,335,Texas A&M,-415,2021-22,0.07400000000000001,0.9279999999999999,-0.6781,0.1516,1,15.16,-15.16,2.2983,,,,,,,,,,,,,,,,,,,,,
51,02-05-2022,Southern Miss,850,Florida Atlantic,-1450,2021-22,0.037000000000000005,0.963,-0.6485,0.0294,2,2.94,0.2028,0.0864,,,,,,,,,,,,,,,,,,,,,
52,02-05-2022,Washington State,-330,California,270,2021-22,0.779,0.225,0.0151,-0.1675,1,1.51,0.4576,0.0228,,,,,,,,,,,,,,,,,,,,,
53,02-05-2022,Michigan State,-130,Rutgers,110,2021-22,0.759,0.24600000000000002,0.3428,-0.4834,2,34.28,-34.28,11.7512,,,,,,,,,,,,,,,,,,,,,
54,02-05-2022,Buffalo,-700,Central Michigan,500,2021-22,0.9129999999999999,0.087,0.0434,-0.478,1,4.34,0.62,0.1884,,,,,,,,,,,,,,,,,,,,,
55,02-05-2022,Tennessee State,135,UT Martin,-155,2021-22,0.34,0.6679999999999999,-0.201,0.099,1,9.9,-9.9,0.9801,,,,,,,,,,,,,,,,,,,,,
56,02-05-2022,Northern Illinois,325,Bowling Green,-420,2021-22,0.1,0.902,-0.575,0.1168,2,11.68,2.781,1.3642,,,,,,,,,,,,,,,,,,,,,
57,02-05-2022,Lafayette,125,Arkansas State,-145,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
58,02-05-2022,Eastern Illinois,650,Southeast Missouri State,-1000,2021-22,0.031,0.9690000000000001,-0.7675,0.0659,2,6.59,0.659,0.4343,,,,,,,,,,,,,,,,,,,,,
59,02-05-2022,Miami,155,Virginia,-175,2021-22,0.46,0.544,0.17300000000000001,-0.1451,2,17.3,-17.3,2.9929,,,,,,,,,,,,,,,,,,,,,
60,02-05-2022,USC,450,Arizona,-600,2021-22,0.107,0.893,-0.4115,0.0418,2,4.18,0.6967,0.1747,,,,,,,,,,,,,,,,,,,,,
61,02-05-2022,Oregon State,340,Colorado,-420,2021-22,0.11,0.892,-0.516,0.1044,2,10.44,2.4857,1.0899,,,,,,,,,,,,,,,,,,,,,
62,02-05-2022,San Jose State,1550,Boise State,-6000,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
63,02-05-2022,Pennsylvania,120,Cornell,-140,2021-22,0.321,0.6809999999999999,-0.2938,0.1674,1,16.74,-16.74,2.8023,,,,,,,,,,,,,,,,,,,,,
64,02-05-2022,UT San Antonio,1200,North Texas,-3000,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
65,02-05-2022,Northern Iowa,155,Drake,-175,2021-22,0.32899999999999996,0.667,-0.1611,0.0481,1,4.81,-4.81,0.2314,,,,,,,,,,,,,,,,,,,,,
66,02-05-2022,Penn State,300,Wisconsin,-380,2021-22,0.156,0.8440000000000001,-0.376,0.0661,2,6.61,1.7395,0.4369,,,,,,,,,,,,,,,,,,,,,
67,02-05-2022,Coastal Carolina,165,Texas State,-185,2021-22,0.439,0.563,0.1633,-0.1327,2,16.33,-16.33,2.6667,,,,,,,,,,,,,,,,,,,,,
68,02-05-2022,Appalachian State,105,UT Arlington,-125,2021-22,0.551,0.45899999999999996,0.1296,-0.1738,1,12.96,13.608,1.6796,,,,,,,,,,,,,,,,,,,,,
69,02-05-2022,Dartmouth,195,Brown,-230,2021-22,0.185,0.821,-0.4542,0.17800000000000002,2,17.8,7.7391,3.1684,,,,,,,,,,,,,,,,,,,,,
70,02-05-2022,Louisiana State,-150,Vanderbilt,130,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
71,02-05-2022,Duke,-155,North Carolina,135,2021-22,0.703,0.297,0.1565,-0.3021,1,15.65,10.0968,2.4492,,,,,,,,,,,,,,,,,,,,,
72,02-05-2022,Seattle U,280,New Mexico State,-340,2021-22,0.165,0.841,-0.373,0.0884,2,8.84,2.6,0.7815,,,,,,,,,,,,,,,,,,,,,
73,02-05-2022,SMU,105,Wichita State,-125,2021-22,0.397,0.602,-0.1861,0.0836,2,8.36,6.688,0.6989,,,,,,,,,,,,,,,,,,,,,
74,02-05-2022,UNLV,310,Utah State,-400,2021-22,0.124,0.873,-0.4916,0.0912,2,9.12,2.28,0.8317,,,,,,,,,,,,,,,,,,,,,
75,02-05-2022,Santa Clara,-180,San Diego,160,2021-22,0.778,0.22399999999999998,0.2102,-0.4176,1,21.02,11.6778,4.4184,,,,,,,,,,,,,,,,,,,,,
76,02-05-2022,Harvard,175,Yale,-200,2021-22,0.276,0.723,-0.24100000000000002,0.0845,2,8.45,4.225,0.7140000000000001,,,,,,,,,,,,,,,,,,,,,
77,02-05-2022,Louisiana Tech,-330,Florida International,270,2021-22,0.711,0.28,-0.0735,0.036000000000000004,1,3.6,-3.6,0.1296,,,,,,,,,,,,,,,,,,,,,
78,02-05-2022,Princeton,-700,Columbia,500,2021-22,0.877,0.11599999999999999,0.0023,-0.304,1,0.23,0.0329,0.0005,,,,,,,,,,,,,,,,,,,,,
79,02-05-2022,Indiana State,105,Valparaiso,-125,2021-22,0.358,0.631,-0.2661,0.1358,2,13.58,10.864,1.8442,,,,,,,,,,,,,,,,,,,,,
80,02-05-2022,Western Kentucky,-120,Old Dominion,100,2021-22,0.652,0.34299999999999997,0.1953,-0.314,1,19.53,16.275,3.8142,,,,,,,,,,,,,,,,,,,,,
81,02-05-2022,Detroit Mercy,145,Northern Kentucky,-165,2021-22,0.271,0.72,-0.336,0.1564,1,15.64,-15.64,2.4461,,,,,,,,,,,,,,,,,,,,,
82,02-05-2022,Cal Poly,425,Long Beach State,-550,2021-22,0.09300000000000001,0.909,-0.5118,0.0743,2,7.43,1.3509,0.552,,,,,,,,,,,,,,,,,,,,,
83,02-05-2022,Oakland,100,Wright State,-120,2021-22,0.629,0.37799999999999995,0.258,-0.307,2,25.8,-25.8,6.6564,,,,,,,,,,,,,,,,,,,,,
84,02-05-2022,Virginia Tech,-270,Pittsburgh,230,2021-22,0.7490000000000001,0.255,0.0264,-0.1585,1,2.64,0.9778,0.0697,,,,,,,,,,,,,,,,,,,,,
85,02-05-2022,Pacific,110,Pepperdine,-130,2021-22,0.4320000000000001,0.557,-0.0928,-0.0145,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
86,02-05-2022,New Mexico,-110,Air Force,-110,2021-22,0.462,0.5479999999999999,-0.11800000000000001,0.0462,1,4.62,-4.62,0.2134,,,,,,,,,,,,,,,,,,,,,
87,02-05-2022,Hawai'i,135,UC Davis,-155,2021-22,0.525,0.47700000000000004,0.2338,-0.2153,2,23.38,-23.38,5.4662,,,,,,,,,,,,,,,,,,,,,
88,02-05-2022,Montana,-500,Idaho State,400,2021-22,0.872,0.133,0.0464,-0.335,2,4.64,-4.64,0.2153,,,,,,,,,,,,,,,,,,,,,
89,02-05-2022,Southern Illinois,-110,Illinois State,-110,2021-22,0.43799999999999994,0.5670000000000001,-0.1638,0.0825,1,8.25,-8.25,0.6806,,,,,,,,,,,,,,,,,,,,,
90,02-05-2022,Montana State,200,Weber State,-240,2021-22,0.276,0.727,-0.172,0.0299,1,2.99,-2.99,0.0894,,,,,,,,,,,,,,,,,,,,,
91,02-05-2022,South Dakota State,-330,South Dakota,270,2021-22,0.698,0.302,-0.0905,0.1174,1,11.74,-11.74,1.3783,,,,,,,,,,,,,,,,,,,,,
92,02-05-2022,Kansas State,175,TCU,-200,2021-22,0.22,0.778,-0.395,0.16699999999999998,1,16.7,-16.7,2.7889,,,,,,,,,,,,,,,,,,,,,
93,02-05-2022,Kentucky,105,Alabama,-125,2021-22,0.5920000000000001,0.413,0.2136,-0.2566,1,21.36,22.428,4.5625,,,,,,,,,,,,,,,,,,,,,
94,02-05-2022,Cal Baptist,360,Grand Canyon,-440,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
95,02-05-2022,Western Illinois,-110,UM Kansas City,-110,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
96,02-05-2022,SIU Edwardsville,1700,Murray State,-4500,2021-22,0.015,0.985,-0.73,0.0069,2,0.69,0.0153,0.0048,,,,,,,,,,,,,,,,,,,,,
97,02-05-2022,UCF,200,Memphis,-240,2021-22,0.254,0.7509999999999999,-0.23800000000000002,0.0639,2,6.39,2.6625,0.4083,,,,,,,,,,,,,,,,,,,,,
98,02-05-2022,San Francisco,-1200,Portland,750,2021-22,0.875,0.13,-0.0521,0.105,1,10.5,-10.5,1.1025,,,,,,,,,,,,,,,,,,,,,
99,02-05-2022,Oregon,-155,Utah,135,2021-22,0.6759999999999999,0.326,0.1121,-0.2339,1,11.21,7.2323,1.2566,,,,,,,,,,,,,,,,,,,,,
100,02-05-2022,Mississippi State,200,Arkansas,-240,2021-22,0.344,0.662,0.032,-0.0622,2,3.2,-3.2,0.1024,,,,,,,,,,,,,,,,,,,,,
101,02-05-2022,Belmont,-1000,Tennessee Tech,650,2021-22,0.89,0.10800000000000001,-0.021,-0.19,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
102,02-05-2022,Eastern Washington,250,Southern Utah,-300,2021-22,0.23800000000000002,0.764,-0.16699999999999998,0.0187,2,1.87,0.6233,0.035,,,,,,,,,,,,,,,,,,,,,
103,02-05-2022,CSU Bakersfield,250,CS Fullerton,-300,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
104,02-05-2022,Loyola Marymount,1000,Saint Mary's,-2000,2021-22,0.031,0.971,-0.659,0.0195,2,1.95,0.0975,0.038,,,,,,,,,,,,,,,,,,,,,
105,02-05-2022,Gonzaga,-900,BYU,600,2021-22,0.873,0.128,-0.03,-0.10400000000000001,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
106,02-05-2022,Sacramento State,270,Portland State,-330,2021-22,0.306,0.6970000000000001,0.1322,-0.0918,2,13.22,-13.22,1.7477,,,,,,,,,,,,,,,,,,,,,
107,02-05-2022,UC Irvine,-700,CSU Northridge,500,2021-22,0.8440000000000001,0.162,-0.0354,-0.027999999999999997,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
108,02-05-2022,UCLA,-550,Arizona State,425,2021-22,0.9329999999999999,0.068,0.1026,-0.643,2,10.26,-10.26,1.0527,,,,,,,,,,,,,,,,,,,,,
109,02-05-2022,Vermont,-600,UMass Lowell,450,2021-22,0.857,0.146,-0.0002,-0.19699999999999998,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
110,02-05-2022,Fairleigh Dickinson,145,Central Connecticut,-165,2021-22,0.264,0.732,-0.3532,0.1756,2,17.56,10.6424,3.0835,,,,,,,,,,,,,,,,,,,,,
111,02-05-2022,Long Island University,450,Wagner,-600,2021-22,0.049,0.951,-0.7305,0.1095,2,10.95,1.825,1.199,,,,,,,,,,,,,,,,,,,,,
112,02-05-2022,Holy Cross,400,Army,-500,2021-22,0.124,0.878,-0.38,0.0536,1,5.36,-5.36,0.2873,,,,,,,,,,,,,,,,,,,,,
113,02-05-2022,Boston University,-175,Lehigh,155,2021-22,0.6,0.41,-0.0571,0.0455,1,4.55,-4.55,0.207,,,,,,,,,,,,,,,,,,,,,
114,02-05-2022,Bucknell,170,Lafayette,-190,2021-22,0.289,0.7020000000000001,-0.2197,0.0715,2,7.15,3.7632,0.5112,,,,,,,,,,,,,,,,,,,,,
115,02-05-2022,Merrimack,160,St. Francis (PA),-180,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
116,02-05-2022,North Carolina A&T,320,Gardner-Webb,-400,2021-22,0.083,0.9179999999999999,-0.6514,0.1475,2,14.75,3.6875,2.1756,,,,,,,,,,,,,,,,,,,,,
117,02-05-2022,Maine,450,Binghamton,-600,2021-22,0.06,0.941,-0.67,0.0978,2,9.78,1.63,0.9565,,,,,,,,,,,,,,,,,,,,,
118,02-05-2022,Alabama State,175,Grambling,-200,2021-22,0.332,0.665,-0.087,-0.0025,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
119,02-05-2022,Maryland-Eastern Shore,400,Howard,-500,2021-22,0.168,0.833,-0.16,-0.0004,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
120,02-05-2022,Prairie View A&M,-165,Bethune-Cookman,145,2021-22,0.42200000000000004,0.581,-0.3222,0.4234,2,42.34,61.393,17.9268,,,,,,,,,,,,,,,,,,,,,
121,02-05-2022,Sacred Heart,130,St. Francis (NY),-150,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
122,02-05-2022,Campbell,-150,South Carolina Upstate,130,2021-22,0.615,0.387,0.025,-0.1099,1,2.5,1.6667,0.0625,,,,,,,,,,,,,,,,,,,,,
123,02-05-2022,Bryant,155,Mount St. Marys,-185,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
124,02-05-2022,Colgate,-700,American University,500,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
125,02-05-2022,Stetson,-115,Central Arkansas,-105,2021-22,0.602,0.395,0.1255,-0.2288,2,12.55,-12.55,1.575,,,,,,,,,,,,,,,,,,,,,
126,02-05-2022,Texas Southern,-165,Florida A&M,145,2021-22,0.657,0.341,0.0552,-0.1646,1,5.52,3.3455,0.3047,,,,,,,,,,,,,,,,,,,,,
127,02-05-2022,North Florida,145,North Alabama,-165,2021-22,0.23600000000000002,0.768,-0.4218,0.2335,1,23.35,-23.35,5.4522,,,,,,,,,,,,,,,,,,,,,
128,02-05-2022,Presbyterian,115,Radford,-135,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
129,02-05-2022,Northwestern State,175,McNeese State,-200,2021-22,0.0,0.0,-1.0,-1.0,2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
130,02-05-2022,Navy,-125,Loyola-Maryland,105,2021-22,0.0,0.0,-1.0,-1.0,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
131,02-05-2022,Jacksonville,280,Jacksonville State,-340,2021-22,0.105,0.893,-0.601,0.1556,2,15.56,4.5765,2.4211,,,,,,,,,,,,,,,,,,,,,
132,02-05-2022,Florida Gulf Coast,-110,Lipscomb,-110,2021-22,0.55,0.442,0.05,-0.1562,1,5.0,4.5455,0.25,,,,,,,,,,,,,,,,,,,,,
133,02-05-2022,New Orleans,-310,Incarnate Word,255,2021-22,0.826,0.179,0.0925,-0.3645,2,9.25,-9.25,0.8556,,,,,,,,,,,,,,,,,,,,,
134,02-05-2022,Jackson State,-450,Mississippi Valley State,340,2021-22,0.779,0.21899999999999997,-0.0479,-0.0364,1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
